"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","22.10.2022 11:45 - 22.10.2022 12:00 (CET/CEST)","6580","4476"
"BZN|ES","22.10.2022 12:00 - 22.10.2022 12:15 (CET/CEST)","7076","4468"
"BZN|ES","22.10.2022 12:15 - 22.10.2022 12:30 (CET/CEST)","7764","4900"
"BZN|ES","22.10.2022 12:30 - 22.10.2022 12:45 (CET/CEST)","7888","5072"
"BZN|ES","22.10.2022 12:45 - 22.10.2022 13:00 (CET/CEST)","7840","5328"
"BZN|ES","22.10.2022 13:00 - 22.10.2022 13:15 (CET/CEST)","8112","5508"
"BZN|ES","22.10.2022 13:15 - 22.10.2022 13:30 (CET/CEST)","7884","5576"
"BZN|ES","22.10.2022 13:30 - 22.10.2022 13:45 (CET/CEST)","7700","5680"
"BZN|ES","22.10.2022 13:45 - 22.10.2022 14:00 (CET/CEST)","7552","5832"
"BZN|ES","22.10.2022 14:00 - 22.10.2022 14:15 (CET/CEST)","7668","5948"
"BZN|ES","22.10.2022 14:15 - 22.10.2022 14:30 (CET/CEST)","7692","6076"
"BZN|ES","22.10.2022 14:30 - 22.10.2022 14:45 (CET/CEST)","7616","6124"
"BZN|ES","22.10.2022 14:45 - 22.10.2022 15:00 (CET/CEST)","7140","5860"
"BZN|ES","22.10.2022 15:00 - 22.10.2022 15:15 (CET/CEST)","7028","5816"
"BZN|ES","22.10.2022 15:15 - 22.10.2022 15:30 (CET/CEST)","6940","5800"
"BZN|ES","22.10.2022 15:30 - 22.10.2022 15:45 (CET/CEST)","6452","5544"
"BZN|ES","22.10.2022 15:45 - 22.10.2022 16:00 (CET/CEST)","6012","5552"
"BZN|ES","22.10.2022 16:00 - 22.10.2022 16:15 (CET/CEST)","5772","5276"
"BZN|ES","22.10.2022 16:15 - 22.10.2022 16:30 (CET/CEST)","5824","5128"
"BZN|ES","22.10.2022 16:30 - 22.10.2022 16:45 (CET/CEST)","5304","4740"
"BZN|ES","22.10.2022 16:45 - 22.10.2022 17:00 (CET/CEST)","4844","4688"
"BZN|ES","22.10.2022 17:00 - 22.10.2022 17:15 (CET/CEST)","4632","4260"
"BZN|ES","22.10.2022 17:15 - 22.10.2022 17:30 (CET/CEST)","4356","3936"
"BZN|ES","22.10.2022 17:30 - 22.10.2022 17:45 (CET/CEST)","3792","3464"
"BZN|ES","22.10.2022 17:45 - 22.10.2022 18:00 (CET/CEST)","3380","3008"
"BZN|ES","22.10.2022 18:00 - 22.10.2022 18:15 (CET/CEST)","2744","2300"
"BZN|ES","22.10.2022 18:15 - 22.10.2022 18:30 (CET/CEST)","2184","1676"
"BZN|ES","22.10.2022 18:30 - 22.10.2022 18:45 (CET/CEST)","1448","1164"
"BZN|ES","22.10.2022 18:45 - 22.10.2022 19:00 (CET/CEST)","880","764"
"BZN|ES","22.10.2022 19:00 - 22.10.2022 19:15 (CET/CEST)","444","392"
"BZN|ES","22.10.2022 19:15 - 22.10.2022 19:30 (CET/CEST)","212","176"
"BZN|ES","22.10.2022 19:30 - 22.10.2022 19:45 (CET/CEST)","60","76"
"BZN|ES","22.10.2022 19:45 - 22.10.2022 20:00 (CET/CEST)","36","52"
"BZN|ES","22.10.2022 20:00 - 22.10.2022 20:15 (CET/CEST)","32","52"
"BZN|ES","22.10.2022 20:15 - 22.10.2022 20:30 (CET/CEST)","24","36"
"BZN|ES","22.10.2022 20:30 - 22.10.2022 20:45 (CET/CEST)","24","36"
"BZN|ES","22.10.2022 20:45 - 22.10.2022 21:00 (CET/CEST)","24","32"
"BZN|ES","22.10.2022 21:00 - 22.10.2022 21:15 (CET/CEST)","24","32"
"BZN|ES","22.10.2022 21:15 - 22.10.2022 21:30 (CET/CEST)","24","32"
"BZN|ES","22.10.2022 21:30 - 22.10.2022 21:45 (CET/CEST)","24","32"
"BZN|ES","22.10.2022 21:45 - 22.10.2022 22:00 (CET/CEST)","24","32"
"BZN|ES","22.10.2022 22:00 - 22.10.2022 22:15 (CET/CEST)","24","28"
"BZN|ES","22.10.2022 22:15 - 22.10.2022 22:30 (CET/CEST)","20","24"
"BZN|ES","22.10.2022 22:30 - 22.10.2022 22:45 (CET/CEST)","20","24"
"BZN|ES","22.10.2022 22:45 - 22.10.2022 23:00 (CET/CEST)","24","24"
"BZN|ES","22.10.2022 23:00 - 22.10.2022 23:15 (CET/CEST)","20","24"
"BZN|ES","22.10.2022 23:15 - 22.10.2022 23:30 (CET/CEST)","20","20"
"BZN|ES","22.10.2022 23:30 - 22.10.2022 23:45 (CET/CEST)","20","20"
"BZN|ES","22.10.2022 23:45 - 23.10.2022 00:00 (CET/CEST)","20","20"
"BZN|ES","24.10.2022 00:00 - 24.10.2022 00:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 00:15 - 24.10.2022 00:30 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 00:30 - 24.10.2022 00:45 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 00:45 - 24.10.2022 01:00 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 01:00 - 24.10.2022 01:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 01:15 - 24.10.2022 01:30 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 01:30 - 24.10.2022 01:45 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 01:45 - 24.10.2022 02:00 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 02:00 - 24.10.2022 02:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 02:15 - 24.10.2022 02:30 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 02:30 - 24.10.2022 02:45 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 02:45 - 24.10.2022 03:00 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 03:00 - 24.10.2022 03:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 03:15 - 24.10.2022 03:30 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 03:30 - 24.10.2022 03:45 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 03:45 - 24.10.2022 04:00 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 04:00 - 24.10.2022 04:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 04:15 - 24.10.2022 04:30 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 04:30 - 24.10.2022 04:45 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 04:45 - 24.10.2022 05:00 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 05:00 - 24.10.2022 05:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 05:15 - 24.10.2022 05:30 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 05:30 - 24.10.2022 05:45 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 05:45 - 24.10.2022 06:00 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 06:00 - 24.10.2022 06:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 06:15 - 24.10.2022 06:30 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 06:30 - 24.10.2022 06:45 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 06:45 - 24.10.2022 07:00 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 07:00 - 24.10.2022 07:15 (CET/CEST)","20","44"
"BZN|ES","24.10.2022 07:15 - 24.10.2022 07:30 (CET/CEST)","32","56"
"BZN|ES","24.10.2022 07:30 - 24.10.2022 07:45 (CET/CEST)","32","56"
"BZN|ES","24.10.2022 07:45 - 24.10.2022 08:00 (CET/CEST)","32","60"
"BZN|ES","24.10.2022 08:00 - 24.10.2022 08:15 (CET/CEST)","32","60"
"BZN|ES","24.10.2022 08:15 - 24.10.2022 08:30 (CET/CEST)","36","60"
"BZN|ES","24.10.2022 08:30 - 24.10.2022 08:45 (CET/CEST)","36","60"
"BZN|ES","24.10.2022 08:45 - 24.10.2022 09:00 (CET/CEST)","76","96"
"BZN|ES","24.10.2022 09:00 - 24.10.2022 09:15 (CET/CEST)","220","244"
"BZN|ES","24.10.2022 09:15 - 24.10.2022 09:30 (CET/CEST)","584","524"
"BZN|ES","24.10.2022 09:30 - 24.10.2022 09:45 (CET/CEST)","1088","996"
"BZN|ES","24.10.2022 09:45 - 24.10.2022 10:00 (CET/CEST)","1644","1588"
"BZN|ES","24.10.2022 10:00 - 24.10.2022 10:15 (CET/CEST)","2276","2088"
"BZN|ES","24.10.2022 10:15 - 24.10.2022 10:30 (CET/CEST)","2860","2624"
"BZN|ES","24.10.2022 10:30 - 24.10.2022 10:45 (CET/CEST)","3420","3012"
"BZN|ES","24.10.2022 10:45 - 24.10.2022 11:00 (CET/CEST)","3832","3668"
"BZN|ES","24.10.2022 11:00 - 24.10.2022 11:15 (CET/CEST)","4384","4304"
"BZN|ES","24.10.2022 11:15 - 24.10.2022 11:30 (CET/CEST)","4980","4568"
"BZN|ES","24.10.2022 11:30 - 24.10.2022 11:45 (CET/CEST)","5516","4860"
"BZN|ES","24.10.2022 11:45 - 24.10.2022 12:00 (CET/CEST)","6088","4868"
"BZN|ES","24.10.2022 12:00 - 24.10.2022 12:15 (CET/CEST)","5880","5220"
"BZN|ES","24.10.2022 12:15 - 24.10.2022 12:30 (CET/CEST)","6140","5424"
"BZN|ES","24.10.2022 12:30 - 24.10.2022 12:45 (CET/CEST)","6332","5448"
"BZN|ES","24.10.2022 12:45 - 24.10.2022 13:00 (CET/CEST)","6380","5824"
"BZN|ES","24.10.2022 13:00 - 24.10.2022 13:15 (CET/CEST)","6676","5908"
"BZN|ES","24.10.2022 13:15 - 24.10.2022 13:30 (CET/CEST)","7032","5924"
"BZN|ES","24.10.2022 13:30 - 24.10.2022 13:45 (CET/CEST)","7548","6136"
"BZN|ES","24.10.2022 13:45 - 24.10.2022 14:00 (CET/CEST)","7456","6124"
"BZN|ES","24.10.2022 14:00 - 24.10.2022 14:15 (CET/CEST)","7444","6244"
"BZN|ES","24.10.2022 14:15 - 24.10.2022 14:30 (CET/CEST)","7612","6384"
"BZN|ES","24.10.2022 14:30 - 24.10.2022 14:45 (CET/CEST)","7512","6392"
"BZN|ES","24.10.2022 14:45 - 24.10.2022 15:00 (CET/CEST)","7268","6568"
"BZN|ES","24.10.2022 15:00 - 24.10.2022 15:15 (CET/CEST)","7452","6560"
"BZN|ES","24.10.2022 15:15 - 24.10.2022 15:30 (CET/CEST)","7052","6628"
"BZN|ES","24.10.2022 15:30 - 24.10.2022 15:45 (CET/CEST)","7380","6820"
"BZN|ES","24.10.2022 15:45 - 24.10.2022 16:00 (CET/CEST)","7260","6644"
"BZN|ES","24.10.2022 16:00 - 24.10.2022 16:15 (CET/CEST)","6880","6200"
"BZN|ES","24.10.2022 16:15 - 24.10.2022 16:30 (CET/CEST)","6416","6044"
"BZN|ES","24.10.2022 16:30 - 24.10.2022 16:45 (CET/CEST)","6024","5452"
"BZN|ES","24.10.2022 16:45 - 24.10.2022 17:00 (CET/CEST)","5700","5052"
"BZN|ES","24.10.2022 17:00 - 24.10.2022 17:15 (CET/CEST)","5276","4936"
"BZN|ES","24.10.2022 17:15 - 24.10.2022 17:30 (CET/CEST)","4952","4540"
"BZN|ES","24.10.2022 17:30 - 24.10.2022 17:45 (CET/CEST)","4208","3932"
"BZN|ES","24.10.2022 17:45 - 24.10.2022 18:00 (CET/CEST)","3604","3760"
"BZN|ES","24.10.2022 18:00 - 24.10.2022 18:15 (CET/CEST)","2924","3316"
"BZN|ES","24.10.2022 18:15 - 24.10.2022 18:30 (CET/CEST)","2316","2656"
"BZN|ES","24.10.2022 18:30 - 24.10.2022 18:45 (CET/CEST)","1704","2084"
"BZN|ES","24.10.2022 18:45 - 24.10.2022 19:00 (CET/CEST)","1248","1528"
"BZN|ES","24.10.2022 19:00 - 24.10.2022 19:15 (CET/CEST)","852","976"
"BZN|ES","24.10.2022 19:15 - 24.10.2022 19:30 (CET/CEST)","556","600"
"BZN|ES","24.10.2022 19:30 - 24.10.2022 19:45 (CET/CEST)","420","388"
"BZN|ES","24.10.2022 19:45 - 24.10.2022 20:00 (CET/CEST)","388","328"
"BZN|ES","24.10.2022 20:00 - 24.10.2022 20:15 (CET/CEST)","364","296"
"BZN|ES","24.10.2022 20:15 - 24.10.2022 20:30 (CET/CEST)","340","112"
"BZN|ES","24.10.2022 20:30 - 24.10.2022 20:45 (CET/CEST)","216","60"
"BZN|ES","24.10.2022 20:45 - 24.10.2022 21:00 (CET/CEST)","48","52"
"BZN|ES","24.10.2022 21:00 - 24.10.2022 21:15 (CET/CEST)","44","48"
"BZN|ES","24.10.2022 21:15 - 24.10.2022 21:30 (CET/CEST)","44","48"
"BZN|ES","24.10.2022 21:30 - 24.10.2022 21:45 (CET/CEST)","44","48"
"BZN|ES","24.10.2022 21:45 - 24.10.2022 22:00 (CET/CEST)","44","48"
"BZN|ES","24.10.2022 22:00 - 24.10.2022 22:15 (CET/CEST)","44","48"
"BZN|ES","24.10.2022 22:15 - 24.10.2022 22:30 (CET/CEST)","44","48"
"BZN|ES","24.10.2022 22:30 - 24.10.2022 22:45 (CET/CEST)","44","44"
"BZN|ES","24.10.2022 22:45 - 24.10.2022 23:00 (CET/CEST)","44","16"
"BZN|ES","24.10.2022 23:00 - 24.10.2022 23:15 (CET/CEST)","44","8"
"BZN|ES","24.10.2022 23:15 - 24.10.2022 23:30 (CET/CEST)","44","8"
"BZN|ES","24.10.2022 23:30 - 24.10.2022 23:45 (CET/CEST)","44","8"
"BZN|ES","24.10.2022 23:45 - 25.10.2022 00:00 (CET/CEST)","44","8"
"BZN|ES","26.10.2022 00:00 - 26.10.2022 00:15 (CET/CEST)","8","20"
"BZN|ES","26.10.2022 00:15 - 26.10.2022 00:30 (CET/CEST)","8","0"
"BZN|ES","26.10.2022 00:30 - 26.10.2022 00:45 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 00:45 - 26.10.2022 01:00 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 01:00 - 26.10.2022 01:15 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 01:15 - 26.10.2022 01:30 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 01:30 - 26.10.2022 01:45 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 01:45 - 26.10.2022 02:00 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 02:00 - 26.10.2022 02:15 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 02:15 - 26.10.2022 02:30 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 02:30 - 26.10.2022 02:45 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 02:45 - 26.10.2022 03:00 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 03:00 - 26.10.2022 03:15 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 03:15 - 26.10.2022 03:30 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 03:30 - 26.10.2022 03:45 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 03:45 - 26.10.2022 04:00 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 04:00 - 26.10.2022 04:15 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 04:15 - 26.10.2022 04:30 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 04:30 - 26.10.2022 04:45 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 04:45 - 26.10.2022 05:00 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 05:00 - 26.10.2022 05:15 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 05:15 - 26.10.2022 05:30 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 05:30 - 26.10.2022 05:45 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 05:45 - 26.10.2022 06:00 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 06:00 - 26.10.2022 06:15 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 06:15 - 26.10.2022 06:30 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 06:30 - 26.10.2022 06:45 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 06:45 - 26.10.2022 07:00 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 07:00 - 26.10.2022 07:15 (CET/CEST)","8","8"
"BZN|ES","26.10.2022 07:15 - 26.10.2022 07:30 (CET/CEST)","36","20"
"BZN|ES","26.10.2022 07:30 - 26.10.2022 07:45 (CET/CEST)","40","20"
"BZN|ES","26.10.2022 07:45 - 26.10.2022 08:00 (CET/CEST)","40","20"
"BZN|ES","26.10.2022 08:00 - 26.10.2022 08:15 (CET/CEST)","40","20"
"BZN|ES","26.10.2022 08:15 - 26.10.2022 08:30 (CET/CEST)","36","20"
"BZN|ES","26.10.2022 08:30 - 26.10.2022 08:45 (CET/CEST)","36","24"
"BZN|ES","26.10.2022 08:45 - 26.10.2022 09:00 (CET/CEST)","44","52"
"BZN|ES","26.10.2022 09:00 - 26.10.2022 09:15 (CET/CEST)","108","224"
"BZN|ES","26.10.2022 09:15 - 26.10.2022 09:30 (CET/CEST)","284","676"
"BZN|ES","26.10.2022 09:30 - 26.10.2022 09:45 (CET/CEST)","572","1392"
"BZN|ES","26.10.2022 09:45 - 26.10.2022 10:00 (CET/CEST)","928","2220"
"BZN|ES","26.10.2022 10:00 - 26.10.2022 10:15 (CET/CEST)","1452","3152"
"BZN|ES","26.10.2022 10:15 - 26.10.2022 10:30 (CET/CEST)","2104","4096"
"BZN|ES","26.10.2022 10:30 - 26.10.2022 10:45 (CET/CEST)","2500","5128"
"BZN|ES","26.10.2022 10:45 - 26.10.2022 11:00 (CET/CEST)","2936","5820"
"BZN|ES","26.10.2022 11:00 - 26.10.2022 11:15 (CET/CEST)","3376","6520"
"BZN|ES","26.10.2022 11:15 - 26.10.2022 11:30 (CET/CEST)","3688","7052"
"BZN|ES","26.10.2022 11:30 - 26.10.2022 11:45 (CET/CEST)","4200","7624"
"BZN|ES","26.10.2022 11:45 - 26.10.2022 12:00 (CET/CEST)","4668","7836"
"BZN|ES","26.10.2022 12:00 - 26.10.2022 12:15 (CET/CEST)","5000","7936"
"BZN|ES","26.10.2022 12:15 - 26.10.2022 12:30 (CET/CEST)","5448","8284"
"BZN|ES","26.10.2022 12:30 - 26.10.2022 12:45 (CET/CEST)","5588","8336"
"BZN|ES","26.10.2022 12:45 - 26.10.2022 13:00 (CET/CEST)","6152","8388"
"BZN|ES","26.10.2022 13:00 - 26.10.2022 13:15 (CET/CEST)","6404","8500"
"BZN|ES","26.10.2022 13:15 - 26.10.2022 13:30 (CET/CEST)","6284","8368"
"BZN|ES","26.10.2022 13:30 - 26.10.2022 13:45 (CET/CEST)","6764","8308"
"BZN|ES","26.10.2022 13:45 - 26.10.2022 14:00 (CET/CEST)","6804","8444"
"BZN|ES","26.10.2022 14:00 - 26.10.2022 14:15 (CET/CEST)","7004","8312"
"BZN|ES","26.10.2022 14:15 - 26.10.2022 14:30 (CET/CEST)","7072","8468"
"BZN|ES","26.10.2022 14:30 - 26.10.2022 14:45 (CET/CEST)","7020","8356"
"BZN|ES","26.10.2022 14:45 - 26.10.2022 15:00 (CET/CEST)","7028","8164"
"BZN|ES","26.10.2022 15:00 - 26.10.2022 15:15 (CET/CEST)","6624","8140"
"BZN|ES","26.10.2022 15:15 - 26.10.2022 15:30 (CET/CEST)","6308","7844"
"BZN|ES","26.10.2022 15:30 - 26.10.2022 15:45 (CET/CEST)","6252","7704"
"BZN|ES","26.10.2022 15:45 - 26.10.2022 16:00 (CET/CEST)","6244","7460"
"BZN|ES","26.10.2022 16:00 - 26.10.2022 16:15 (CET/CEST)","6000","7120"
"BZN|ES","26.10.2022 16:15 - 26.10.2022 16:30 (CET/CEST)","5408","6924"
"BZN|ES","26.10.2022 16:30 - 26.10.2022 16:45 (CET/CEST)","4936","6508"
"BZN|ES","26.10.2022 16:45 - 26.10.2022 17:00 (CET/CEST)","4560","6300"
"BZN|ES","26.10.2022 17:00 - 26.10.2022 17:15 (CET/CEST)","4128","5856"
"BZN|ES","26.10.2022 17:15 - 26.10.2022 17:30 (CET/CEST)","3680","5332"
"BZN|ES","26.10.2022 17:30 - 26.10.2022 17:45 (CET/CEST)","3480","4684"
"BZN|ES","26.10.2022 17:45 - 26.10.2022 18:00 (CET/CEST)","3144","4076"
"BZN|ES","26.10.2022 18:00 - 26.10.2022 18:15 (CET/CEST)","2396","3352"
"BZN|ES","26.10.2022 18:15 - 26.10.2022 18:30 (CET/CEST)","1836","2624"
"BZN|ES","26.10.2022 18:30 - 26.10.2022 18:45 (CET/CEST)","1460","1832"
"BZN|ES","26.10.2022 18:45 - 26.10.2022 19:00 (CET/CEST)","1064","1136"
"BZN|ES","26.10.2022 19:00 - 26.10.2022 19:15 (CET/CEST)","648","588"
"BZN|ES","26.10.2022 19:15 - 26.10.2022 19:30 (CET/CEST)","400","256"
"BZN|ES","26.10.2022 19:30 - 26.10.2022 19:45 (CET/CEST)","304","100"
"BZN|ES","26.10.2022 19:45 - 26.10.2022 20:00 (CET/CEST)","288","68"
"BZN|ES","26.10.2022 20:00 - 26.10.2022 20:15 (CET/CEST)","292","68"
"BZN|ES","26.10.2022 20:15 - 26.10.2022 20:30 (CET/CEST)","276","56"
"BZN|ES","26.10.2022 20:30 - 26.10.2022 20:45 (CET/CEST)","276","56"
"BZN|ES","26.10.2022 20:45 - 26.10.2022 21:00 (CET/CEST)","272","52"
"BZN|ES","26.10.2022 21:00 - 26.10.2022 21:15 (CET/CEST)","272","52"
"BZN|ES","26.10.2022 21:15 - 26.10.2022 21:30 (CET/CEST)","220","48"
"BZN|ES","26.10.2022 21:30 - 26.10.2022 21:45 (CET/CEST)","84","44"
"BZN|ES","26.10.2022 21:45 - 26.10.2022 22:00 (CET/CEST)","28","40"
"BZN|ES","26.10.2022 22:00 - 26.10.2022 22:15 (CET/CEST)","28","28"
"BZN|ES","26.10.2022 22:15 - 26.10.2022 22:30 (CET/CEST)","28","16"
"BZN|ES","26.10.2022 22:30 - 26.10.2022 22:45 (CET/CEST)","28","12"
"BZN|ES","26.10.2022 22:45 - 26.10.2022 23:00 (CET/CEST)","28","12"
"BZN|ES","26.10.2022 23:00 - 26.10.2022 23:15 (CET/CEST)","24","12"
"BZN|ES","26.10.2022 23:15 - 26.10.2022 23:30 (CET/CEST)","24","8"
"BZN|ES","26.10.2022 23:30 - 26.10.2022 23:45 (CET/CEST)","24","8"
"BZN|ES","26.10.2022 23:45 - 27.10.2022 00:00 (CET/CEST)","24","8"
"BZN|ES","28.10.2022 00:00 - 28.10.2022 00:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 00:15 - 28.10.2022 00:30 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 00:30 - 28.10.2022 00:45 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 00:45 - 28.10.2022 01:00 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 01:00 - 28.10.2022 01:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 01:15 - 28.10.2022 01:30 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 01:30 - 28.10.2022 01:45 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 01:45 - 28.10.2022 02:00 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 02:00 - 28.10.2022 02:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 02:15 - 28.10.2022 02:30 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 02:30 - 28.10.2022 02:45 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 02:45 - 28.10.2022 03:00 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 03:00 - 28.10.2022 03:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 03:15 - 28.10.2022 03:30 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 03:30 - 28.10.2022 03:45 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 03:45 - 28.10.2022 04:00 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 04:00 - 28.10.2022 04:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 04:15 - 28.10.2022 04:30 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 04:30 - 28.10.2022 04:45 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 04:45 - 28.10.2022 05:00 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 05:00 - 28.10.2022 05:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 05:15 - 28.10.2022 05:30 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 05:30 - 28.10.2022 05:45 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 05:45 - 28.10.2022 06:00 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 06:00 - 28.10.2022 06:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 06:15 - 28.10.2022 06:30 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 06:30 - 28.10.2022 06:45 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 06:45 - 28.10.2022 07:00 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 07:00 - 28.10.2022 07:15 (CET/CEST)","8","4"
"BZN|ES","28.10.2022 07:15 - 28.10.2022 07:30 (CET/CEST)","16","12"
"BZN|ES","28.10.2022 07:30 - 28.10.2022 07:45 (CET/CEST)","16","12"
"BZN|ES","28.10.2022 07:45 - 28.10.2022 08:00 (CET/CEST)","16","12"
"BZN|ES","28.10.2022 08:00 - 28.10.2022 08:15 (CET/CEST)","16","12"
"BZN|ES","28.10.2022 08:15 - 28.10.2022 08:30 (CET/CEST)","16","12"
"BZN|ES","28.10.2022 08:30 - 28.10.2022 08:45 (CET/CEST)","16","16"
"BZN|ES","28.10.2022 08:45 - 28.10.2022 09:00 (CET/CEST)","48","28"
"BZN|ES","28.10.2022 09:00 - 28.10.2022 09:15 (CET/CEST)","240","140"
"BZN|ES","28.10.2022 09:15 - 28.10.2022 09:30 (CET/CEST)","692","420"
"BZN|ES","28.10.2022 09:30 - 28.10.2022 09:45 (CET/CEST)","1420","932"
"BZN|ES","28.10.2022 09:45 - 28.10.2022 10:00 (CET/CEST)","2260","1716"
"BZN|ES","28.10.2022 10:00 - 28.10.2022 10:15 (CET/CEST)","3028","2664"
"BZN|ES","28.10.2022 10:15 - 28.10.2022 10:30 (CET/CEST)","3896","3804"
"BZN|ES","28.10.2022 10:30 - 28.10.2022 10:45 (CET/CEST)","4860","4940"
"BZN|ES","28.10.2022 10:45 - 28.10.2022 11:00 (CET/CEST)","5616","5844"
"BZN|ES","28.10.2022 11:00 - 28.10.2022 11:15 (CET/CEST)","6356","6512"
"BZN|ES","28.10.2022 11:15 - 28.10.2022 11:30 (CET/CEST)","6916","6844"
"BZN|ES","28.10.2022 11:30 - 28.10.2022 11:45 (CET/CEST)","7200","7328"
"BZN|ES","28.10.2022 11:45 - 28.10.2022 12:00 (CET/CEST)","7528","8116"
"BZN|ES","28.10.2022 12:00 - 28.10.2022 12:15 (CET/CEST)","7820","8520"
"BZN|ES","28.10.2022 12:15 - 28.10.2022 12:30 (CET/CEST)","7916","8664"
"BZN|ES","28.10.2022 12:30 - 28.10.2022 12:45 (CET/CEST)","8144","9072"
"BZN|ES","28.10.2022 12:45 - 28.10.2022 13:00 (CET/CEST)","8308","9296"
"BZN|ES","28.10.2022 13:00 - 28.10.2022 13:15 (CET/CEST)","8324","9368"
"BZN|ES","28.10.2022 13:15 - 28.10.2022 13:30 (CET/CEST)","8380","9656"
"BZN|ES","28.10.2022 13:30 - 28.10.2022 13:45 (CET/CEST)","8544","9652"
"BZN|ES","28.10.2022 13:45 - 28.10.2022 14:00 (CET/CEST)","8608","9568"
