"Area","MTU","Solar - Actual Aggregated [MW] (D - 1)","Solar - Actual Aggregated [MW] (D)"
"BZN|ES","24.05.2024 21:15 - 24.05.2024 21:30 (CET/CEST)","1804","1816"
"BZN|ES","24.05.2024 21:30 - 24.05.2024 21:45 (CET/CEST)","1236","1232"
"BZN|ES","24.05.2024 21:45 - 24.05.2024 22:00 (CET/CEST)","1012","968"
"BZN|ES","24.05.2024 22:00 - 24.05.2024 22:15 (CET/CEST)","916","908"
"BZN|ES","24.05.2024 22:15 - 24.05.2024 22:30 (CET/CEST)","888","892"
"BZN|ES","24.05.2024 22:30 - 24.05.2024 22:45 (CET/CEST)","888","888"
"BZN|ES","24.05.2024 22:45 - 24.05.2024 23:00 (CET/CEST)","884","888"
"BZN|ES","24.05.2024 23:00 - 24.05.2024 23:15 (CET/CEST)","884","884"
"BZN|ES","24.05.2024 23:15 - 24.05.2024 23:30 (CET/CEST)","880","876"
"BZN|ES","24.05.2024 23:30 - 24.05.2024 23:45 (CET/CEST)","880","860"
"BZN|ES","24.05.2024 23:45 - 25.05.2024 00:00 (CET/CEST)","880","860"
"BZN|ES","26.05.2024 00:00 - 26.05.2024 00:15 (CET/CEST)","860","708"
"BZN|ES","26.05.2024 00:15 - 26.05.2024 00:30 (CET/CEST)","852","704"
"BZN|ES","26.05.2024 00:30 - 26.05.2024 00:45 (CET/CEST)","852","700"
"BZN|ES","26.05.2024 00:45 - 26.05.2024 01:00 (CET/CEST)","756","696"
"BZN|ES","26.05.2024 01:00 - 26.05.2024 01:15 (CET/CEST)","724","688"
"BZN|ES","26.05.2024 01:15 - 26.05.2024 01:30 (CET/CEST)","728","676"
"BZN|ES","26.05.2024 01:30 - 26.05.2024 01:45 (CET/CEST)","724","652"
"BZN|ES","26.05.2024 01:45 - 26.05.2024 02:00 (CET/CEST)","724","628"
"BZN|ES","26.05.2024 02:00 - 26.05.2024 02:15 (CET/CEST)","728","620"
"BZN|ES","26.05.2024 02:15 - 26.05.2024 02:30 (CET/CEST)","724","620"
"BZN|ES","26.05.2024 02:30 - 26.05.2024 02:45 (CET/CEST)","720","612"
"BZN|ES","26.05.2024 02:45 - 26.05.2024 03:00 (CET/CEST)","712","580"
"BZN|ES","26.05.2024 03:00 - 26.05.2024 03:15 (CET/CEST)","708","544"
"BZN|ES","26.05.2024 03:15 - 26.05.2024 03:30 (CET/CEST)","708","544"
"BZN|ES","26.05.2024 03:30 - 26.05.2024 03:45 (CET/CEST)","712","528"
"BZN|ES","26.05.2024 03:45 - 26.05.2024 04:00 (CET/CEST)","712","524"
"BZN|ES","26.05.2024 04:00 - 26.05.2024 04:15 (CET/CEST)","704","524"
"BZN|ES","26.05.2024 04:15 - 26.05.2024 04:30 (CET/CEST)","688","524"
"BZN|ES","26.05.2024 04:30 - 26.05.2024 04:45 (CET/CEST)","656","520"
"BZN|ES","26.05.2024 04:45 - 26.05.2024 05:00 (CET/CEST)","624","516"
"BZN|ES","26.05.2024 05:00 - 26.05.2024 05:15 (CET/CEST)","616","516"
"BZN|ES","26.05.2024 05:15 - 26.05.2024 05:30 (CET/CEST)","600","504"
"BZN|ES","26.05.2024 05:30 - 26.05.2024 05:45 (CET/CEST)","588","472"
"BZN|ES","26.05.2024 05:45 - 26.05.2024 06:00 (CET/CEST)","564","452"
"BZN|ES","26.05.2024 06:00 - 26.05.2024 06:15 (CET/CEST)","484","448"
"BZN|ES","26.05.2024 06:15 - 26.05.2024 06:30 (CET/CEST)","448","436"
"BZN|ES","26.05.2024 06:30 - 26.05.2024 06:45 (CET/CEST)","424","416"
"BZN|ES","26.05.2024 06:45 - 26.05.2024 07:00 (CET/CEST)","396","372"
"BZN|ES","26.05.2024 07:00 - 26.05.2024 07:15 (CET/CEST)","408","360"
"BZN|ES","26.05.2024 07:15 - 26.05.2024 07:30 (CET/CEST)","552","484"
"BZN|ES","26.05.2024 07:30 - 26.05.2024 07:45 (CET/CEST)","1016","852"
"BZN|ES","26.05.2024 07:45 - 26.05.2024 08:00 (CET/CEST)","1872","1668"
"BZN|ES","26.05.2024 08:00 - 26.05.2024 08:15 (CET/CEST)","2948","2908"
"BZN|ES","26.05.2024 08:15 - 26.05.2024 08:30 (CET/CEST)","4424","4484"
"BZN|ES","26.05.2024 08:30 - 26.05.2024 08:45 (CET/CEST)","5964","6196"
"BZN|ES","26.05.2024 08:45 - 26.05.2024 09:00 (CET/CEST)","7080","7964"
"BZN|ES","26.05.2024 09:00 - 26.05.2024 09:15 (CET/CEST)","8188","9416"
"BZN|ES","26.05.2024 09:15 - 26.05.2024 09:30 (CET/CEST)","10524","11240"
"BZN|ES","26.05.2024 09:30 - 26.05.2024 09:45 (CET/CEST)","11876","12700"
"BZN|ES","26.05.2024 09:45 - 26.05.2024 10:00 (CET/CEST)","12088","14012"
"BZN|ES","26.05.2024 10:00 - 26.05.2024 10:15 (CET/CEST)","12832","14728"
"BZN|ES","26.05.2024 10:15 - 26.05.2024 10:30 (CET/CEST)","13412","15824"
"BZN|ES","26.05.2024 10:30 - 26.05.2024 10:45 (CET/CEST)","13884","16412"
"BZN|ES","26.05.2024 10:45 - 26.05.2024 11:00 (CET/CEST)","13992","16840"
"BZN|ES","26.05.2024 11:00 - 26.05.2024 11:15 (CET/CEST)","14228","17160"
"BZN|ES","26.05.2024 11:15 - 26.05.2024 11:30 (CET/CEST)","14180","17500"
"BZN|ES","26.05.2024 11:30 - 26.05.2024 11:45 (CET/CEST)","14168","17724"
"BZN|ES","26.05.2024 11:45 - 26.05.2024 12:00 (CET/CEST)","14240","18112"
"BZN|ES","26.05.2024 12:00 - 26.05.2024 12:15 (CET/CEST)","14436","18340"
"BZN|ES","26.05.2024 12:15 - 26.05.2024 12:30 (CET/CEST)","14472","18516"
"BZN|ES","26.05.2024 12:30 - 26.05.2024 12:45 (CET/CEST)","14496","18840"
"BZN|ES","26.05.2024 12:45 - 26.05.2024 13:00 (CET/CEST)","14680","18744"
"BZN|ES","26.05.2024 13:00 - 26.05.2024 13:15 (CET/CEST)","14532","18552"
"BZN|ES","26.05.2024 13:15 - 26.05.2024 13:30 (CET/CEST)","14612","18760"
"BZN|ES","26.05.2024 13:30 - 26.05.2024 13:45 (CET/CEST)","14608","18988"
"BZN|ES","26.05.2024 13:45 - 26.05.2024 14:00 (CET/CEST)","15016","19056"
"BZN|ES","26.05.2024 14:00 - 26.05.2024 14:15 (CET/CEST)","15092","18816"
"BZN|ES","26.05.2024 14:15 - 26.05.2024 14:30 (CET/CEST)","14672","18508"
"BZN|ES","26.05.2024 14:30 - 26.05.2024 14:45 (CET/CEST)","14328","18460"
"BZN|ES","26.05.2024 14:45 - 26.05.2024 15:00 (CET/CEST)","14012","18396"
"BZN|ES","26.05.2024 15:00 - 26.05.2024 15:15 (CET/CEST)","13840","18168"
"BZN|ES","26.05.2024 15:15 - 26.05.2024 15:30 (CET/CEST)","13212","18108"
"BZN|ES","26.05.2024 15:30 - 26.05.2024 15:45 (CET/CEST)","13008","17996"
"BZN|ES","26.05.2024 15:45 - 26.05.2024 16:00 (CET/CEST)","12808","17892"
"BZN|ES","26.05.2024 16:00 - 26.05.2024 16:15 (CET/CEST)","12508","17920"
"BZN|ES","26.05.2024 16:15 - 26.05.2024 16:30 (CET/CEST)","13244","17776"
"BZN|ES","26.05.2024 16:30 - 26.05.2024 16:45 (CET/CEST)","12948","17656"
"BZN|ES","26.05.2024 16:45 - 26.05.2024 17:00 (CET/CEST)","12984","17640"
"BZN|ES","26.05.2024 17:00 - 26.05.2024 17:15 (CET/CEST)","12772","17652"
"BZN|ES","26.05.2024 17:15 - 26.05.2024 17:30 (CET/CEST)","13588","17708"
"BZN|ES","26.05.2024 17:30 - 26.05.2024 17:45 (CET/CEST)","13452","17488"
"BZN|ES","26.05.2024 17:45 - 26.05.2024 18:00 (CET/CEST)","13244","17372"
"BZN|ES","26.05.2024 18:00 - 26.05.2024 18:15 (CET/CEST)","13340","17332"
"BZN|ES","26.05.2024 18:15 - 26.05.2024 18:30 (CET/CEST)","13820","16628"
"BZN|ES","26.05.2024 18:30 - 26.05.2024 18:45 (CET/CEST)","13636","16196"
"BZN|ES","26.05.2024 18:45 - 26.05.2024 19:00 (CET/CEST)","13376","15540"
"BZN|ES","26.05.2024 19:00 - 26.05.2024 19:15 (CET/CEST)","13088","15108"
"BZN|ES","26.05.2024 19:15 - 26.05.2024 19:30 (CET/CEST)","10784","13964"
"BZN|ES","26.05.2024 19:30 - 26.05.2024 19:45 (CET/CEST)","10252","12676"
"BZN|ES","26.05.2024 19:45 - 26.05.2024 20:00 (CET/CEST)","8944","11288"
"BZN|ES","26.05.2024 20:00 - 26.05.2024 20:15 (CET/CEST)","7524","9696"
"BZN|ES","26.05.2024 20:15 - 26.05.2024 20:30 (CET/CEST)","5692","7428"
"BZN|ES","26.05.2024 20:30 - 26.05.2024 20:45 (CET/CEST)","4564","5600"
"BZN|ES","26.05.2024 20:45 - 26.05.2024 21:00 (CET/CEST)","3412","4184"
"BZN|ES","26.05.2024 21:00 - 26.05.2024 21:15 (CET/CEST)","2304","2792"
"BZN|ES","26.05.2024 21:15 - 26.05.2024 21:30 (CET/CEST)","1484","1680"
"BZN|ES","26.05.2024 21:30 - 26.05.2024 21:45 (CET/CEST)","992","1064"
"BZN|ES","26.05.2024 21:45 - 26.05.2024 22:00 (CET/CEST)","764","812"
"BZN|ES","26.05.2024 22:00 - 26.05.2024 22:15 (CET/CEST)","728","732"
"BZN|ES","26.05.2024 22:15 - 26.05.2024 22:30 (CET/CEST)","732","704"
"BZN|ES","26.05.2024 22:30 - 26.05.2024 22:45 (CET/CEST)","732","704"
"BZN|ES","26.05.2024 22:45 - 26.05.2024 23:00 (CET/CEST)","732","704"
"BZN|ES","26.05.2024 23:00 - 26.05.2024 23:15 (CET/CEST)","728","704"
"BZN|ES","26.05.2024 23:15 - 26.05.2024 23:30 (CET/CEST)","716","700"
"BZN|ES","26.05.2024 23:30 - 26.05.2024 23:45 (CET/CEST)","712","700"
"BZN|ES","26.05.2024 23:45 - 27.05.2024 00:00 (CET/CEST)","708","696"
"BZN|ES","28.05.2024 00:00 - 28.05.2024 00:15 (CET/CEST)","696","808"
"BZN|ES","28.05.2024 00:15 - 28.05.2024 00:30 (CET/CEST)","700","808"
"BZN|ES","28.05.2024 00:30 - 28.05.2024 00:45 (CET/CEST)","696","740"
"BZN|ES","28.05.2024 00:45 - 28.05.2024 01:00 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 01:00 - 28.05.2024 01:15 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 01:15 - 28.05.2024 01:30 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 01:30 - 28.05.2024 01:45 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 01:45 - 28.05.2024 02:00 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 02:00 - 28.05.2024 02:15 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 02:15 - 28.05.2024 02:30 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 02:30 - 28.05.2024 02:45 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 02:45 - 28.05.2024 03:00 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 03:00 - 28.05.2024 03:15 (CET/CEST)","696","696"
"BZN|ES","28.05.2024 03:15 - 28.05.2024 03:30 (CET/CEST)","696","692"
"BZN|ES","28.05.2024 03:30 - 28.05.2024 03:45 (CET/CEST)","696","688"
"BZN|ES","28.05.2024 03:45 - 28.05.2024 04:00 (CET/CEST)","696","692"
"BZN|ES","28.05.2024 04:00 - 28.05.2024 04:15 (CET/CEST)","688","692"
"BZN|ES","28.05.2024 04:15 - 28.05.2024 04:30 (CET/CEST)","684","692"
"BZN|ES","28.05.2024 04:30 - 28.05.2024 04:45 (CET/CEST)","680","692"
"BZN|ES","28.05.2024 04:45 - 28.05.2024 05:00 (CET/CEST)","668","692"
"BZN|ES","28.05.2024 05:00 - 28.05.2024 05:15 (CET/CEST)","648","688"
"BZN|ES","28.05.2024 05:15 - 28.05.2024 05:30 (CET/CEST)","624","672"
"BZN|ES","28.05.2024 05:30 - 28.05.2024 05:45 (CET/CEST)","600","652"
"BZN|ES","28.05.2024 05:45 - 28.05.2024 06:00 (CET/CEST)","584","620"
"BZN|ES","28.05.2024 06:00 - 28.05.2024 06:15 (CET/CEST)","568","564"
"BZN|ES","28.05.2024 06:15 - 28.05.2024 06:30 (CET/CEST)","512","528"
"BZN|ES","28.05.2024 06:30 - 28.05.2024 06:45 (CET/CEST)","488","488"
"BZN|ES","28.05.2024 06:45 - 28.05.2024 07:00 (CET/CEST)","444","376"
"BZN|ES","28.05.2024 07:00 - 28.05.2024 07:15 (CET/CEST)","440","308"
"BZN|ES","28.05.2024 07:15 - 28.05.2024 07:30 (CET/CEST)","604","476"
"BZN|ES","28.05.2024 07:30 - 28.05.2024 07:45 (CET/CEST)","1068","1048"
"BZN|ES","28.05.2024 07:45 - 28.05.2024 08:00 (CET/CEST)","1992","2072"
"BZN|ES","28.05.2024 08:00 - 28.05.2024 08:15 (CET/CEST)","3300","3528"
"BZN|ES","28.05.2024 08:15 - 28.05.2024 08:30 (CET/CEST)","4920","5336"
"BZN|ES","28.05.2024 08:30 - 28.05.2024 08:45 (CET/CEST)","6700","7176"
"BZN|ES","28.05.2024 08:45 - 28.05.2024 09:00 (CET/CEST)","8484","9040"
"BZN|ES","28.05.2024 09:00 - 28.05.2024 09:15 (CET/CEST)","10180","9980"
"BZN|ES","28.05.2024 09:15 - 28.05.2024 09:30 (CET/CEST)","11720","12400"
"BZN|ES","28.05.2024 09:30 - 28.05.2024 09:45 (CET/CEST)","13480","14072"
"BZN|ES","28.05.2024 09:45 - 28.05.2024 10:00 (CET/CEST)","14656","15236"
"BZN|ES","28.05.2024 10:00 - 28.05.2024 10:15 (CET/CEST)","15516","16020"
"BZN|ES","28.05.2024 10:15 - 28.05.2024 10:30 (CET/CEST)","16372","16944"
"BZN|ES","28.05.2024 10:30 - 28.05.2024 10:45 (CET/CEST)","16976","17576"
"BZN|ES","28.05.2024 10:45 - 28.05.2024 11:00 (CET/CEST)","17476","17920"
"BZN|ES","28.05.2024 11:00 - 28.05.2024 11:15 (CET/CEST)","17676","18380"
"BZN|ES","28.05.2024 11:15 - 28.05.2024 11:30 (CET/CEST)","18060","18572"
"BZN|ES","28.05.2024 11:30 - 28.05.2024 11:45 (CET/CEST)","18404","18636"
"BZN|ES","28.05.2024 11:45 - 28.05.2024 12:00 (CET/CEST)","18652","18800"
"BZN|ES","28.05.2024 12:00 - 28.05.2024 12:15 (CET/CEST)","18724","19352"
"BZN|ES","28.05.2024 12:15 - 28.05.2024 12:30 (CET/CEST)","18812","19552"
"BZN|ES","28.05.2024 12:30 - 28.05.2024 12:45 (CET/CEST)","19028","19492"
"BZN|ES","28.05.2024 12:45 - 28.05.2024 13:00 (CET/CEST)","18876","19612"
"BZN|ES","28.05.2024 13:00 - 28.05.2024 13:15 (CET/CEST)","18892","19780"
"BZN|ES","28.05.2024 13:15 - 28.05.2024 13:30 (CET/CEST)","18780","19800"
"BZN|ES","28.05.2024 13:30 - 28.05.2024 13:45 (CET/CEST)","18756","19788"
"BZN|ES","28.05.2024 13:45 - 28.05.2024 14:00 (CET/CEST)","18688","19884"
"BZN|ES","28.05.2024 14:00 - 28.05.2024 14:15 (CET/CEST)","18512","19840"
"BZN|ES","28.05.2024 14:15 - 28.05.2024 14:30 (CET/CEST)","18344","19740"
"BZN|ES","28.05.2024 14:30 - 28.05.2024 14:45 (CET/CEST)","18380","19524"
"BZN|ES","28.05.2024 14:45 - 28.05.2024 15:00 (CET/CEST)","18272","19280"
"BZN|ES","28.05.2024 15:00 - 28.05.2024 15:15 (CET/CEST)","18072","19152"
"BZN|ES","28.05.2024 15:15 - 28.05.2024 15:30 (CET/CEST)","18088","19176"
"BZN|ES","28.05.2024 15:30 - 28.05.2024 15:45 (CET/CEST)","18032","19348"
"BZN|ES","28.05.2024 15:45 - 28.05.2024 16:00 (CET/CEST)","17996","19164"
"BZN|ES","28.05.2024 16:00 - 28.05.2024 16:15 (CET/CEST)","17980","19052"
"BZN|ES","28.05.2024 16:15 - 28.05.2024 16:30 (CET/CEST)","17732","18876"
"BZN|ES","28.05.2024 16:30 - 28.05.2024 16:45 (CET/CEST)","17712","18780"
"BZN|ES","28.05.2024 16:45 - 28.05.2024 17:00 (CET/CEST)","17896","18692"
"BZN|ES","28.05.2024 17:00 - 28.05.2024 17:15 (CET/CEST)","17876","18684"
"BZN|ES","28.05.2024 17:15 - 28.05.2024 17:30 (CET/CEST)","17780","18872"
"BZN|ES","28.05.2024 17:30 - 28.05.2024 17:45 (CET/CEST)","17620","18672"
"BZN|ES","28.05.2024 17:45 - 28.05.2024 18:00 (CET/CEST)","17748","18508"
"BZN|ES","28.05.2024 18:00 - 28.05.2024 18:15 (CET/CEST)","17628","18188"
"BZN|ES","28.05.2024 18:15 - 28.05.2024 18:30 (CET/CEST)","16988","17344"
"BZN|ES","28.05.2024 18:30 - 28.05.2024 18:45 (CET/CEST)","16564","16740"
"BZN|ES","28.05.2024 18:45 - 28.05.2024 19:00 (CET/CEST)","16032","16052"
"BZN|ES","28.05.2024 19:00 - 28.05.2024 19:15 (CET/CEST)","15384","15168"
"BZN|ES","28.05.2024 19:15 - 28.05.2024 19:30 (CET/CEST)","14148","14220"
"BZN|ES","28.05.2024 19:30 - 28.05.2024 19:45 (CET/CEST)","13356","13144"
"BZN|ES","28.05.2024 19:45 - 28.05.2024 20:00 (CET/CEST)","11804","11856"
"BZN|ES","28.05.2024 20:00 - 28.05.2024 20:15 (CET/CEST)","9916","10028"
"BZN|ES","28.05.2024 20:15 - 28.05.2024 20:30 (CET/CEST)","7864","7884"
"BZN|ES","28.05.2024 20:30 - 28.05.2024 20:45 (CET/CEST)","6104","6068"
"BZN|ES","28.05.2024 20:45 - 28.05.2024 21:00 (CET/CEST)","4364","4364"
"BZN|ES","28.05.2024 21:00 - 28.05.2024 21:15 (CET/CEST)","2884","2916"
"BZN|ES","28.05.2024 21:15 - 28.05.2024 21:30 (CET/CEST)","1820","1856"
"BZN|ES","28.05.2024 21:30 - 28.05.2024 21:45 (CET/CEST)","1224","1256"
"BZN|ES","28.05.2024 21:45 - 28.05.2024 22:00 (CET/CEST)","976","992"
"BZN|ES","28.05.2024 22:00 - 28.05.2024 22:15 (CET/CEST)","884","884"
"BZN|ES","28.05.2024 22:15 - 28.05.2024 22:30 (CET/CEST)","852","860"
"BZN|ES","28.05.2024 22:30 - 28.05.2024 22:45 (CET/CEST)","844","860"
"BZN|ES","28.05.2024 22:45 - 28.05.2024 23:00 (CET/CEST)","836","856"
"BZN|ES","28.05.2024 23:00 - 28.05.2024 23:15 (CET/CEST)","836","856"
"BZN|ES","28.05.2024 23:15 - 28.05.2024 23:30 (CET/CEST)","824","856"
"BZN|ES","28.05.2024 23:30 - 28.05.2024 23:45 (CET/CEST)","812","856"
"BZN|ES","28.05.2024 23:45 - 29.05.2024 00:00 (CET/CEST)","808","856"
"BZN|ES","30.05.2024 00:00 - 30.05.2024 00:15 (CET/CEST)","856","688"
"BZN|ES","30.05.2024 00:15 - 30.05.2024 00:30 (CET/CEST)","848","672"
"BZN|ES","30.05.2024 00:30 - 30.05.2024 00:45 (CET/CEST)","844","668"
"BZN|ES","30.05.2024 00:45 - 30.05.2024 01:00 (CET/CEST)","844","668"
"BZN|ES","30.05.2024 01:00 - 30.05.2024 01:15 (CET/CEST)","844","664"
"BZN|ES","30.05.2024 01:15 - 30.05.2024 01:30 (CET/CEST)","844","660"
"BZN|ES","30.05.2024 01:30 - 30.05.2024 01:45 (CET/CEST)","844","660"
"BZN|ES","30.05.2024 01:45 - 30.05.2024 02:00 (CET/CEST)","844","660"
"BZN|ES","30.05.2024 02:00 - 30.05.2024 02:15 (CET/CEST)","844","660"
"BZN|ES","30.05.2024 02:15 - 30.05.2024 02:30 (CET/CEST)","840","660"
"BZN|ES","30.05.2024 02:30 - 30.05.2024 02:45 (CET/CEST)","840","660"
"BZN|ES","30.05.2024 02:45 - 30.05.2024 03:00 (CET/CEST)","840","660"
"BZN|ES","30.05.2024 03:00 - 30.05.2024 03:15 (CET/CEST)","840","660"
"BZN|ES","30.05.2024 03:15 - 30.05.2024 03:30 (CET/CEST)","836","660"
"BZN|ES","30.05.2024 03:30 - 30.05.2024 03:45 (CET/CEST)","836","660"
"BZN|ES","30.05.2024 03:45 - 30.05.2024 04:00 (CET/CEST)","836","660"
"BZN|ES","30.05.2024 04:00 - 30.05.2024 04:15 (CET/CEST)","836","660"
"BZN|ES","30.05.2024 04:15 - 30.05.2024 04:30 (CET/CEST)","836","660"
"BZN|ES","30.05.2024 04:30 - 30.05.2024 04:45 (CET/CEST)","836","660"
"BZN|ES","30.05.2024 04:45 - 30.05.2024 05:00 (CET/CEST)","656","656"
"BZN|ES","30.05.2024 05:00 - 30.05.2024 05:15 (CET/CEST)","664","644"
"BZN|ES","30.05.2024 05:15 - 30.05.2024 05:30 (CET/CEST)","660","616"
"BZN|ES","30.05.2024 05:30 - 30.05.2024 05:45 (CET/CEST)","640","596"
"BZN|ES","30.05.2024 05:45 - 30.05.2024 06:00 (CET/CEST)","596","580"
"BZN|ES","30.05.2024 06:00 - 30.05.2024 06:15 (CET/CEST)","560","568"
"BZN|ES","30.05.2024 06:15 - 30.05.2024 06:30 (CET/CEST)","496","520"
"BZN|ES","30.05.2024 06:30 - 30.05.2024 06:45 (CET/CEST)","372","408"
"BZN|ES","30.05.2024 06:45 - 30.05.2024 07:00 (CET/CEST)","316","260"
"BZN|ES","30.05.2024 07:00 - 30.05.2024 07:15 (CET/CEST)","312","260"
"BZN|ES","30.05.2024 07:15 - 30.05.2024 07:30 (CET/CEST)","516","456"
"BZN|ES","30.05.2024 07:30 - 30.05.2024 07:45 (CET/CEST)","1164","944"
"BZN|ES","30.05.2024 07:45 - 30.05.2024 08:00 (CET/CEST)","2224","1824"
"BZN|ES","30.05.2024 08:00 - 30.05.2024 08:15 (CET/CEST)","3664","3076"
"BZN|ES","30.05.2024 08:15 - 30.05.2024 08:30 (CET/CEST)","5356","4612"
"BZN|ES","30.05.2024 08:30 - 30.05.2024 08:45 (CET/CEST)","7128","6332"
"BZN|ES","30.05.2024 08:45 - 30.05.2024 09:00 (CET/CEST)","8964","8016"
"BZN|ES","30.05.2024 09:00 - 30.05.2024 09:15 (CET/CEST)","10044","9472"
"BZN|ES","30.05.2024 09:15 - 30.05.2024 09:30 (CET/CEST)","12428","11156"
"BZN|ES","30.05.2024 09:30 - 30.05.2024 09:45 (CET/CEST)","14160","11560"
"BZN|ES","30.05.2024 09:45 - 30.05.2024 10:00 (CET/CEST)","15244","12704"
"BZN|ES","30.05.2024 10:00 - 30.05.2024 10:15 (CET/CEST)","15516","13384"
"BZN|ES","30.05.2024 10:15 - 30.05.2024 10:30 (CET/CEST)","16836","14880"
"BZN|ES","30.05.2024 10:30 - 30.05.2024 10:45 (CET/CEST)","17516","15080"
"BZN|ES","30.05.2024 10:45 - 30.05.2024 11:00 (CET/CEST)","18136","15388"
"BZN|ES","30.05.2024 11:00 - 30.05.2024 11:15 (CET/CEST)","18484","15460"
"BZN|ES","30.05.2024 11:15 - 30.05.2024 11:30 (CET/CEST)","18852","15480"
"BZN|ES","30.05.2024 11:30 - 30.05.2024 11:45 (CET/CEST)","19132","15440"
"BZN|ES","30.05.2024 11:45 - 30.05.2024 12:00 (CET/CEST)","19060","15716"
"BZN|ES","30.05.2024 12:00 - 30.05.2024 12:15 (CET/CEST)","18820","15788"
"BZN|ES","30.05.2024 12:15 - 30.05.2024 12:30 (CET/CEST)","19084","16416"
"BZN|ES","30.05.2024 12:30 - 30.05.2024 12:45 (CET/CEST)","19308","16344"
"BZN|ES","30.05.2024 12:45 - 30.05.2024 13:00 (CET/CEST)","19364","16216"
"BZN|ES","30.05.2024 13:00 - 30.05.2024 13:15 (CET/CEST)","19248","16296"
"BZN|ES","30.05.2024 13:15 - 30.05.2024 13:30 (CET/CEST)","19096","16252"
"BZN|ES","30.05.2024 13:30 - 30.05.2024 13:45 (CET/CEST)","18996","16308"
"BZN|ES","30.05.2024 13:45 - 30.05.2024 14:00 (CET/CEST)","19176","16248"
"BZN|ES","30.05.2024 14:00 - 30.05.2024 14:15 (CET/CEST)","19160","16068"
"BZN|ES","30.05.2024 14:15 - 30.05.2024 14:30 (CET/CEST)","18356","15696"
"BZN|ES","30.05.2024 14:30 - 30.05.2024 14:45 (CET/CEST)","18356","15712"
"BZN|ES","30.05.2024 14:45 - 30.05.2024 15:00 (CET/CEST)","18184","15796"
"BZN|ES","30.05.2024 15:00 - 30.05.2024 15:15 (CET/CEST)","18076","15616"
"BZN|ES","30.05.2024 15:15 - 30.05.2024 15:30 (CET/CEST)","17148","15160"
"BZN|ES","30.05.2024 15:30 - 30.05.2024 15:45 (CET/CEST)","17012","15124"
"BZN|ES","30.05.2024 15:45 - 30.05.2024 16:00 (CET/CEST)","16660","15116"
"BZN|ES","30.05.2024 16:00 - 30.05.2024 16:15 (CET/CEST)","16348","15056"
"BZN|ES","30.05.2024 16:15 - 30.05.2024 16:30 (CET/CEST)","15936","15884"
"BZN|ES","30.05.2024 16:30 - 30.05.2024 16:45 (CET/CEST)","15280","15620"
"BZN|ES","30.05.2024 16:45 - 30.05.2024 17:00 (CET/CEST)","15392","15424"
"BZN|ES","30.05.2024 17:00 - 30.05.2024 17:15 (CET/CEST)","15576","15404"
"BZN|ES","30.05.2024 17:15 - 30.05.2024 17:30 (CET/CEST)","16188","15720"
"BZN|ES","30.05.2024 17:30 - 30.05.2024 17:45 (CET/CEST)","16020","15872"
"BZN|ES","30.05.2024 17:45 - 30.05.2024 18:00 (CET/CEST)","15760","15768"
"BZN|ES","30.05.2024 18:00 - 30.05.2024 18:15 (CET/CEST)","15680","15796"
"BZN|ES","30.05.2024 18:15 - 30.05.2024 18:30 (CET/CEST)","15616","14508"
"BZN|ES","30.05.2024 18:30 - 30.05.2024 18:45 (CET/CEST)","15140","14148"
"BZN|ES","30.05.2024 18:45 - 30.05.2024 19:00 (CET/CEST)","14688","14124"
"BZN|ES","30.05.2024 19:00 - 30.05.2024 19:15 (CET/CEST)","14048","13964"
"BZN|ES","30.05.2024 19:15 - 30.05.2024 19:30 (CET/CEST)","12572","12800"
"BZN|ES","30.05.2024 19:30 - 30.05.2024 19:45 (CET/CEST)","11516","11396"
"BZN|ES","30.05.2024 19:45 - 30.05.2024 20:00 (CET/CEST)","10036","10000"
"BZN|ES","30.05.2024 20:00 - 30.05.2024 20:15 (CET/CEST)","8848","8696"
"BZN|ES","30.05.2024 20:15 - 30.05.2024 20:30 (CET/CEST)","6944","6920"
"BZN|ES","30.05.2024 20:30 - 30.05.2024 20:45 (CET/CEST)","5324","5288"
"BZN|ES","30.05.2024 20:45 - 30.05.2024 21:00 (CET/CEST)","3724","3868"
"BZN|ES","30.05.2024 21:00 - 30.05.2024 21:15 (CET/CEST)","2464","2616"
"BZN|ES","30.05.2024 21:15 - 30.05.2024 21:30 (CET/CEST)","1528","1612"
"BZN|ES","30.05.2024 21:30 - 30.05.2024 21:45 (CET/CEST)","1028","996"
"BZN|ES","30.05.2024 21:45 - 30.05.2024 22:00 (CET/CEST)","772","716"
"BZN|ES","30.05.2024 22:00 - 30.05.2024 22:15 (CET/CEST)","708","604"
"BZN|ES","30.05.2024 22:15 - 30.05.2024 22:30 (CET/CEST)","712","596"
"BZN|ES","30.05.2024 22:30 - 30.05.2024 22:45 (CET/CEST)","716","596"
"BZN|ES","30.05.2024 22:45 - 30.05.2024 23:00 (CET/CEST)","716","592"
